,censustract,PUMA,HSI,Device,WGTP,withoutHSI,WithoutDevice
1267,36061008100,03807,69650,73258,79357,12.2320652242,7.68552238618
1268,36061008300,03807,69650,73258,79357,12.2320652242,7.68552238618
1269,36061008400,03807,69650,73258,79357,12.2320652242,7.68552238618
1270,36061008700,03807,69650,73258,79357,12.2320652242,7.68552238618
1271,36061008900,03807,69650,73258,79357,12.2320652242,7.68552238618
1272,36061009100,03807,69650,73258,79357,12.2320652242,7.68552238618
1273,36061009300,03807,69650,73258,79357,12.2320652242,7.68552238618
1274,36061009400,03807,69650,73258,79357,12.2320652242,7.68552238618
1275,36061009500,03807,69650,73258,79357,12.2320652242,7.68552238618
1276,36061009600,03807,69650,73258,79357,12.2320652242,7.68552238618
1277,36061009700,03807,69650,73258,79357,12.2320652242,7.68552238618
1278,36061009900,03807,69650,73258,79357,12.2320652242,7.68552238618
1279,36061010100,03807,69650,73258,79357,12.2320652242,7.68552238618
1280,36061010200,03807,69650,73258,79357,12.2320652242,7.68552238618
1281,36061010300,03807,69650,73258,79357,12.2320652242,7.68552238618
1282,36061010400,03807,69650,73258,79357,12.2320652242,7.68552238618
1283,36061010900,03807,69650,73258,79357,12.2320652242,7.68552238618
1284,36061011100,03807,69650,73258,79357,12.2320652242,7.68552238618
1285,36061011201,03807,69650,73258,79357,12.2320652242,7.68552238618
1286,36061011202,03807,69650,73258,79357,12.2320652242,7.68552238618
1287,36061011300,03807,69650,73258,79357,12.2320652242,7.68552238618
1288,36061011500,03807,69650,73258,79357,12.2320652242,7.68552238618
1289,36061011700,03807,69650,73258,79357,12.2320652242,7.68552238618
1290,36061011900,03807,69650,73258,79357,12.2320652242,7.68552238618
1291,36061012100,03807,69650,73258,79357,12.2320652242,7.68552238618
1292,36061012500,03807,69650,73258,79357,12.2320652242,7.68552238618
1293,36061012700,03807,69650,73258,79357,12.2320652242,7.68552238618
1294,36061012900,03807,69650,73258,79357,12.2320652242,7.68552238618
1295,36061013100,03807,69650,73258,79357,12.2320652242,7.68552238618
1296,36061013300,03807,69650,73258,79357,12.2320652242,7.68552238618
1297,36061013500,03807,69650,73258,79357,12.2320652242,7.68552238618
1298,36061013700,03807,69650,73258,79357,12.2320652242,7.68552238618
1299,36061013900,03807,69650,73258,79357,12.2320652242,7.68552238618
1300,36061004400,03808,68111,73499,76952,11.4889801435,4.48721280798
1301,36061004800,03808,68111,73499,76952,11.4889801435,4.48721280798
1302,36061005000,03808,68111,73499,76952,11.4889801435,4.48721280798
1303,36061006000,03808,68111,73499,76952,11.4889801435,4.48721280798
1304,36061006200,03808,68111,73499,76952,11.4889801435,4.48721280798
1305,36061006400,03808,68111,73499,76952,11.4889801435,4.48721280798
1306,36061006600,03808,68111,73499,76952,11.4889801435,4.48721280798
1307,36061006800,03808,68111,73499,76952,11.4889801435,4.48721280798
1308,36061007000,03808,68111,73499,76952,11.4889801435,4.48721280798
1309,36061007200,03808,68111,73499,76952,11.4889801435,4.48721280798
1310,36061007800,03808,68111,73499,76952,11.4889801435,4.48721280798
1311,36061008000,03808,68111,73499,76952,11.4889801435,4.48721280798
1312,36061008200,03808,68111,73499,76952,11.4889801435,4.48721280798
1313,36061008601,03808,68111,73499,76952,11.4889801435,4.48721280798
1314,36061008602,03808,68111,73499,76952,11.4889801435,4.48721280798
1315,36061008603,03808,68111,73499,76952,11.4889801435,4.48721280798
1316,36061008800,03808,68111,73499,76952,11.4889801435,4.48721280798
1317,36061009000,03808,68111,73499,76952,11.4889801435,4.48721280798
1318,36061009200,03808,68111,73499,76952,11.4889801435,4.48721280798
1319,36061009800,03808,68111,73499,76952,11.4889801435,4.48721280798
1320,36061010000,03808,68111,73499,76952,11.4889801435,4.48721280798
1321,36061010601,03808,68111,73499,76952,11.4889801435,4.48721280798
1322,36061010800,03808,68111,73499,76952,11.4889801435,4.48721280798
1323,36061011203,03808,68111,73499,76952,11.4889801435,4.48721280798
1324,36061000201,03809,44897,54363,67325,33.3130337913,19.2528778314
1325,36061000202,03809,44897,54363,67325,33.3130337913,19.2528778314
1326,36061000600,03809,44897,54363,67325,33.3130337913,19.2528778314
1327,36061000800,03809,44897,54363,67325,33.3130337913,19.2528778314
1328,36061001001,03809,44897,54363,67325,33.3130337913,19.2528778314
1329,36061001002,03809,44897,54363,67325,33.3130337913,19.2528778314
1330,36061001200,03809,44897,54363,67325,33.3130337913,19.2528778314
1331,36061001401,03809,44897,54363,67325,33.3130337913,19.2528778314
1332,36061001402,03809,44897,54363,67325,33.3130337913,19.2528778314
1333,36061001600,03809,44897,54363,67325,33.3130337913,19.2528778314
1334,36061001800,03809,44897,54363,67325,33.3130337913,19.2528778314
1335,36061002000,03809,44897,54363,67325,33.3130337913,19.2528778314
1336,36061002201,03809,44897,54363,67325,33.3130337913,19.2528778314
1337,36061002202,03809,44897,54363,67325,33.3130337913,19.2528778314
1338,36061002400,03809,44897,54363,67325,33.3130337913,19.2528778314
1339,36061002500,03809,44897,54363,67325,33.3130337913,19.2528778314
1340,36061002601,03809,44897,54363,67325,33.3130337913,19.2528778314
1341,36061002602,03809,44897,54363,67325,33.3130337913,19.2528778314
1342,36061002700,03809,44897,54363,67325,33.3130337913,19.2528778314
1343,36061002800,03809,44897,54363,67325,33.3130337913,19.2528778314
1344,36061002900,03809,44897,54363,67325,33.3130337913,19.2528778314
1345,36061003001,03809,44897,54363,67325,33.3130337913,19.2528778314
1346,36061003002,03809,44897,54363,67325,33.3130337913,19.2528778314
1347,36061003200,03809,44897,54363,67325,33.3130337913,19.2528778314
1348,36061003400,03809,44897,54363,67325,33.3130337913,19.2528778314
1349,36061003601,03809,44897,54363,67325,33.3130337913,19.2528778314
1350,36061003602,03809,44897,54363,67325,33.3130337913,19.2528778314
1351,36061003800,03809,44897,54363,67325,33.3130337913,19.2528778314
1352,36061004000,03809,44897,54363,67325,33.3130337913,19.2528778314
1353,36061004200,03809,44897,54363,67325,33.3130337913,19.2528778314
1354,36061000100,03810,69627,74228,77801,10.5062916929,4.59248595776
1355,36061000500,03810,69627,74228,77801,10.5062916929,4.59248595776
1356,36061000700,03810,69627,74228,77801,10.5062916929,4.59248595776
1357,36061000900,03810,69627,74228,77801,10.5062916929,4.59248595776
1358,36061001300,03810,69627,74228,77801,10.5062916929,4.59248595776
1359,36061001501,03810,69627,74228,77801,10.5062916929,4.59248595776
1360,36061001502,03810,69627,74228,77801,10.5062916929,4.59248595776
1361,36061002100,03810,69627,74228,77801,10.5062916929,4.59248595776
1362,36061003100,03810,69627,74228,77801,10.5062916929,4.59248595776
1363,36061003300,03810,69627,74228,77801,10.5062916929,4.59248595776
1364,36061003700,03810,69627,74228,77801,10.5062916929,4.59248595776
1365,36061003900,03810,69627,74228,77801,10.5062916929,4.59248595776
1366,36061004100,03810,69627,74228,77801,10.5062916929,4.59248595776
1367,36061004300,03810,69627,74228,77801,10.5062916929,4.59248595776
1368,36061004500,03810,69627,74228,77801,10.5062916929,4.59248595776
1369,36061004700,03810,69627,74228,77801,10.5062916929,4.59248595776
1370,36061004900,03810,69627,74228,77801,10.5062916929,4.59248595776
1371,36061005501,03810,69627,74228,77801,10.5062916929,4.59248595776
1372,36061005502,03810,69627,74228,77801,10.5062916929,4.59248595776
1373,36061005700,03810,69627,74228,77801,10.5062916929,4.59248595776
1374,36061005900,03810,69627,74228,77801,10.5062916929,4.59248595776
1375,36061006100,03810,69627,74228,77801,10.5062916929,4.59248595776
1376,36061006300,03810,69627,74228,77801,10.5062916929,4.59248595776
1377,36061006500,03810,69627,74228,77801,10.5062916929,4.59248595776
1378,36061006700,03810,69627,74228,77801,10.5062916929,4.59248595776
1379,36061006900,03810,69627,74228,77801,10.5062916929,4.59248595776
1380,36061007100,03810,69627,74228,77801,10.5062916929,4.59248595776
1381,36061007300,03810,69627,74228,77801,10.5062916929,4.59248595776
1382,36061007500,03810,69627,74228,77801,10.5062916929,4.59248595776
